author, title,et, in, qui, non, hic, is, sed, ad, ille, quod, ut, de, ego, cum, suus, ab, si, ipse, quis, quia, sibi, meus, enim, nec, quam, nos, per, ex, autem, noster, que, vel, ergo, quidem, tamen, iste, pro, iam, alius, ne, etiam, aut, sic, sicut, quo, nisi, vero, super, ita, ubi, nam, quoniam, inter, denique, magis, nunc, unde, quidam, sine, propter, quasi, tam, atque, quomodo, quoque, tamquam, ac, tantus, idem, neque, utique, adhuc, dum, quantus, secundum, uterque, aliquis, tunc, solum, sane, quando, igitur, ante, talis, post, bene, nullus, sub, omnino, usque, semper, quippe, sive, alter, minus, etsi, siquidem, inde, itaque, ideo, iuxta, quisquis, videlicet, apud, profecto, scilicet, nemo, prius, parve, plane, porro, contra, ibi, immo, nonne, at, nimirum, nihilominus, propterea, primum, verum, nempe, una, multum, longe, seipse, quicumque, item, an, donec, vere, certe, quisque, absque, interim, unquam, numquam, quantum, pote, prorsus, semetipse, pariter, amen, proinde, satis, huiusmodi, numquis, hinc, aliquando, prae, 
lec, le_1, 72, 41, 46, 22, 31, 20, 12, 11, 21, 6, 19, 14, 8, 9, 6, 7, 8, 4, 5, 11, 5, 4, 10, 2, 5, 6, 5, 8, 5, 9, 3, 5, 4, 2, 2, 5, 3, 3, 7, 2, 6, 2, 5, 4, 4, 3, 5, 1, 2, 2, 1, 1, 2, 0, 2, 0, 6, 5, 3, 0, 1, 1, 2, 0, 1, 2, 1, 1, 0, 0, 1, 1, 0, 0, 2, 3, 2, 0, 1, 0, 1, 0, 0, 2, 1, 0, 1, 0, 3, 3, 1, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 1, 2, 1, 0, 5, 1, 0, 1, 0, 0, 5, 1, 0, 2, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 4, 1, 1, 2, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 
lec, le_2, 45, 35, 42, 38, 17, 26, 20, 6, 9, 17, 16, 9, 12, 18, 7, 20, 10, 14, 18, 4, 11, 13, 17, 6, 4, 14, 1, 6, 9, 8, 4, 2, 3, 5, 5, 3, 5, 4, 2, 2, 5, 10, 1, 5, 4, 2, 7, 4, 0, 2, 0, 3, 1, 1, 0, 3, 4, 0, 2, 0, 6, 0, 1, 1, 5, 0, 2, 1, 0, 2, 1, 1, 0, 1, 2, 1, 1, 3, 0, 1, 2, 0, 2, 2, 0, 0, 1, 0, 6, 1, 0, 1, 0, 3, 3, 1, 0, 0, 1, 1, 0, 1, 1, 1, 1, 0, 3, 0, 0, 2, 0, 0, 0, 1, 0, 0, 4, 1, 3, 0, 0, 0, 0, 0, 0, 4, 1, 1, 0, 1, 1, 2, 1, 0, 1, 1, 1, 2, 0, 2, 1, 0, 0, 2, 1, 0, 0, 1, 2, 0, 
n, ep_1, 79, 34, 22, 28, 12, 8, 15, 16, 14, 11, 9, 6, 28, 13, 7, 17, 11, 5, 10, 8, 4, 21, 11, 9, 9, 0, 3, 2, 4, 2, 2, 8, 4, 1, 2, 3, 0, 1, 3, 4, 1, 4, 0, 2, 1, 0, 1, 2, 1, 2, 1, 0, 1, 0, 1, 3, 0, 1, 1, 1, 7, 4, 1, 2, 1, 0, 0, 3, 0, 1, 3, 1, 0, 0, 0, 1, 3, 0, 0, 0, 0, 1, 2, 0, 0, 1, 1, 1, 0, 2, 0, 0, 0, 1, 2, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 2, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 2, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 
n, ep_2, 83, 37, 35, 27, 8, 6, 20, 7, 11, 5, 15, 6, 20, 3, 7, 5, 11, 1, 8, 5, 9, 13, 7, 12, 4, 3, 0, 3, 0, 2, 2, 1, 3, 1, 3, 1, 1, 0, 1, 3, 0, 4, 3, 0, 3, 1, 3, 4, 2, 2, 0, 0, 2, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 2, 0, 0, 0, 2, 0, 0, 4, 3, 0, 0, 1, 1, 2, 3, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 2, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
n, ep_3, 88, 43, 25, 21, 20, 5, 13, 26, 14, 7, 13, 14, 22, 10, 6, 16, 16, 1, 7, 10, 2, 16, 3, 7, 7, 4, 4, 5, 3, 5, 3, 4, 0, 3, 0, 6, 1, 0, 1, 6, 3, 4, 4, 1, 2, 3, 0, 2, 1, 7, 2, 0, 6, 1, 2, 0, 1, 1, 3, 3, 0, 5, 0, 2, 2, 1, 1, 1, 1, 4, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 2, 1, 4, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 5, 1, 1, 1, 0, 0, 2, 1, 0, 0, 0, 1, 3, 1, 0, 1, 0, 0, 1, 2, 0, 0, 0, 5, 0, 0, 0, 0, 0, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
n, ep_4, 90, 43, 32, 22, 15, 4, 16, 10, 16, 20, 12, 14, 34, 13, 6, 11, 10, 7, 4, 15, 2, 21, 11, 5, 8, 3, 1, 9, 7, 6, 3, 5, 2, 1, 5, 5, 4, 1, 2, 1, 3, 1, 3, 1, 4, 2, 2, 2, 1, 2, 0, 1, 4, 1, 1, 0, 0, 2, 2, 2, 1, 4, 1, 2, 0, 2, 1, 2, 2, 1, 0, 1, 0, 3, 1, 3, 0, 2, 0, 2, 1, 1, 0, 0, 3, 0, 0, 0, 0, 1, 0, 0, 0, 2, 0, 3, 0, 1, 1, 0, 2, 3, 0, 3, 0, 0, 0, 0, 0, 0, 1, 1, 1, 3, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 2, 0, 1, 0, 3, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
n, ep_5, 101, 50, 32, 20, 15, 14, 16, 12, 10, 8, 10, 6, 16, 9, 9, 6, 13, 5, 15, 10, 3, 16, 5, 4, 10, 2, 3, 1, 4, 3, 0, 3, 0, 3, 4, 0, 4, 3, 0, 5, 2, 4, 3, 3, 2, 1, 2, 4, 0, 8, 0, 2, 0, 0, 1, 3, 0, 0, 1, 3, 0, 1, 3, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 0, 1, 6, 0, 0, 1, 1, 3, 0, 0, 1, 0, 0, 0, 2, 0, 0, 0, 0, 0, 1, 3, 1, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1, 2, 0, 0, 1, 0, 0, 0, 0, 0, 3, 1, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
n, ep_6, 73, 67, 30, 26, 17, 13, 10, 20, 19, 6, 17, 7, 20, 7, 8, 7, 9, 3, 8, 5, 4, 14, 8, 3, 7, 3, 4, 2, 0, 5, 2, 4, 0, 1, 4, 1, 5, 1, 2, 3, 4, 3, 2, 1, 2, 0, 1, 2, 0, 8, 0, 1, 1, 0, 1, 1, 2, 1, 1, 1, 0, 2, 3, 0, 0, 1, 0, 1, 1, 4, 0, 1, 1, 1, 0, 0, 0, 2, 1, 0, 0, 1, 2, 0, 0, 1, 0, 1, 0, 0, 2, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 3, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2, 2, 0, 0, 0, 0, 1, 0, 0, 2, 0, 0, 0, 0, 
n, ep_7, 103, 44, 25, 21, 18, 12, 8, 7, 21, 10, 20, 6, 18, 15, 10, 7, 13, 1, 9, 15, 3, 31, 8, 9, 12, 2, 1, 5, 3, 8, 2, 5, 1, 1, 8, 2, 5, 0, 0, 3, 3, 0, 1, 2, 1, 1, 2, 1, 1, 1, 0, 0, 3, 0, 0, 1, 1, 0, 3, 3, 1, 1, 1, 0, 0, 0, 0, 0, 0, 2, 2, 4, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 2, 2, 0, 4, 0, 2, 2, 0, 0, 1, 0, 1, 0, 3, 0, 0, 0, 2, 1, 1, 0, 2, 2, 0, 0, 0, 0, 0, 0, 1, 0, 2, 0, 0, 0, 0, 3, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
n, ep_8, 90, 36, 32, 23, 11, 12, 12, 12, 18, 7, 6, 8, 15, 6, 11, 11, 19, 5, 11, 14, 8, 13, 8, 7, 9, 3, 2, 4, 2, 3, 1, 5, 3, 1, 5, 3, 1, 2, 2, 0, 2, 0, 1, 2, 5, 4, 1, 1, 2, 7, 0, 0, 3, 2, 0, 0, 0, 0, 9, 3, 1, 3, 0, 0, 2, 1, 1, 2, 1, 0, 0, 0, 2, 2, 0, 0, 0, 0, 3, 0, 0, 4, 1, 3, 2, 2, 0, 3, 0, 3, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 7, 0, 0, 0, 1, 0, 2, 0, 2, 0, 0, 0, 3, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 2, 0, 0, 1, 0, 1, 1, 0, 0, 1, 2, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
n, ep_9, 91, 37, 32, 22, 18, 12, 15, 25, 17, 8, 7, 5, 18, 16, 9, 9, 12, 5, 4, 14, 4, 16, 9, 9, 4, 9, 1, 2, 3, 2, 1, 10, 0, 0, 6, 0, 5, 1, 2, 3, 5, 2, 0, 0, 1, 2, 0, 3, 1, 3, 0, 0, 1, 1, 0, 2, 2, 1, 2, 6, 2, 2, 2, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 4, 0, 1, 0, 0, 0, 0, 2, 3, 0, 2, 1, 1, 2, 0, 1, 0, 0, 0, 0, 0, 2, 0, 0, 0, 1, 5, 6, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 4, 3, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 3, 1, 2, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 
n, ep_10, 89, 39, 38, 27, 12, 11, 24, 18, 15, 11, 22, 10, 10, 8, 9, 9, 5, 2, 14, 17, 2, 10, 10, 11, 5, 3, 2, 5, 5, 2, 1, 13, 8, 2, 2, 6, 2, 2, 0, 2, 1, 2, 3, 6, 2, 3, 0, 4, 2, 6, 0, 0, 1, 0, 1, 2, 1, 2, 2, 0, 2, 3, 0, 2, 2, 0, 1, 1, 0, 1, 1, 3, 1, 1, 0, 0, 2, 0, 2, 0, 0, 0, 0, 0, 0, 2, 0, 2, 0, 3, 6, 1, 0, 1, 2, 2, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 2, 1, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 2, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 2, 0, 0, 
n, ep_11, 102, 44, 24, 38, 23, 9, 21, 11, 14, 13, 11, 5, 40, 4, 9, 11, 9, 5, 5, 16, 5, 26, 7, 7, 7, 2, 0, 2, 2, 1, 3, 6, 2, 0, 2, 2, 10, 2, 2, 6, 0, 1, 2, 3, 1, 2, 0, 0, 1, 3, 0, 1, 1, 0, 3, 1, 0, 0, 1, 2, 1, 1, 1, 0, 1, 3, 2, 2, 0, 2, 1, 1, 2, 0, 1, 1, 0, 1, 0, 0, 0, 3, 2, 1, 1, 0, 1, 0, 0, 1, 2, 0, 0, 1, 1, 2, 0, 0, 0, 0, 2, 4, 0, 3, 0, 0, 0, 1, 0, 0, 0, 3, 1, 3, 0, 0, 0, 0, 0, 0, 1, 0, 0, 2, 0, 0, 2, 0, 0, 1, 1, 0, 1, 2, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 
n, ep_12, 68, 43, 42, 35, 7, 21, 12, 11, 22, 14, 12, 10, 36, 13, 19, 7, 7, 3, 2, 9, 6, 20, 17, 8, 16, 7, 1, 2, 0, 5, 0, 2, 2, 0, 12, 4, 10, 1, 0, 1, 2, 0, 2, 1, 2, 4, 0, 4, 0, 5, 0, 2, 3, 0, 0, 1, 1, 0, 3, 1, 2, 4, 0, 1, 0, 2, 0, 2, 0, 2, 0, 2, 0, 1, 2, 3, 3, 1, 2, 0, 1, 3, 2, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 2, 0, 0, 0, 0, 2, 3, 0, 6, 0, 0, 2, 0, 0, 0, 0, 3, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 2, 1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 
n, ep_13, 67, 43, 34, 33, 13, 9, 21, 16, 16, 8, 14, 15, 21, 7, 13, 10, 9, 1, 10, 13, 3, 20, 11, 7, 6, 8, 1, 5, 4, 9, 4, 7, 1, 1, 2, 3, 4, 2, 5, 1, 0, 1, 3, 4, 4, 4, 1, 5, 0, 3, 0, 1, 1, 0, 2, 4, 0, 1, 12, 3, 1, 1, 0, 0, 0, 0, 1, 4, 1, 1, 0, 1, 0, 2, 2, 0, 1, 0, 2, 0, 0, 1, 0, 1, 0, 4, 0, 3, 0, 4, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 2, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 
n, ep_14, 92, 57, 39, 29, 12, 9, 13, 20, 12, 3, 21, 6, 28, 6, 14, 12, 5, 5, 9, 8, 3, 23, 9, 3, 4, 8, 2, 1, 2, 7, 0, 10, 1, 0, 6, 4, 9, 0, 0, 1, 0, 3, 2, 3, 3, 5, 0, 0, 0, 0, 0, 1, 5, 0, 0, 3, 0, 0, 5, 3, 0, 2, 1, 1, 0, 2, 0, 2, 0, 0, 0, 1, 3, 0, 1, 2, 2, 1, 2, 0, 0, 2, 0, 0, 1, 2, 1, 1, 0, 1, 2, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 3, 0, 1, 0, 0, 3, 0, 1, 0, 2, 0, 2, 3, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 4, 3, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 
n, sm_1, 59, 50, 27, 14, 27, 12, 4, 16, 19, 4, 11, 7, 0, 12, 8, 9, 3, 5, 10, 6, 0, 3, 7, 4, 6, 6, 4, 9, 3, 7, 3, 9, 0, 0, 3, 5, 0, 0, 1, 1, 0, 1, 3, 0, 3, 2, 2, 8, 0, 3, 0, 1, 0, 3, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 2, 0, 2, 0, 0, 3, 1, 3, 0, 3, 0, 0, 0, 4, 0, 1, 5, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 2, 0, 0, 0, 0, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 2, 
n, sm_2, 70, 67, 29, 17, 25, 12, 12, 10, 26, 8, 7, 15, 3, 13, 12, 10, 5, 10, 4, 3, 4, 5, 7, 7, 6, 3, 4, 5, 3, 6, 0, 4, 3, 1, 1, 2, 1, 2, 0, 3, 2, 0, 3, 2, 2, 0, 0, 2, 0, 2, 1, 0, 2, 1, 1, 1, 3, 0, 1, 3, 0, 2, 0, 0, 0, 0, 0, 1, 3, 1, 2, 0, 0, 5, 0, 1, 2, 0, 2, 0, 0, 4, 3, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 2, 0, 4, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 
n, sm_3, 69, 32, 45, 18, 22, 11, 12, 18, 22, 7, 3, 8, 3, 18, 11, 9, 3, 2, 9, 8, 5, 3, 7, 6, 6, 8, 1, 0, 8, 5, 2, 11, 4, 2, 1, 5, 5, 2, 0, 0, 1, 2, 3, 4, 0, 0, 2, 2, 0, 3, 1, 1, 0, 2, 0, 0, 0, 0, 0, 1, 0, 0, 2, 1, 0, 1, 0, 0, 2, 0, 0, 1, 1, 0, 1, 3, 1, 1, 2, 0, 1, 2, 1, 0, 1, 1, 1, 2, 0, 3, 0, 0, 0, 1, 0, 1, 0, 0, 0, 2, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 5, 2, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 
n, sm_4, 86, 40, 40, 23, 13, 16, 7, 15, 16, 2, 10, 10, 1, 16, 8, 15, 1, 11, 8, 8, 1, 3, 4, 14, 3, 16, 2, 2, 8, 21, 3, 1, 6, 0, 2, 2, 2, 0, 2, 3, 4, 0, 1, 5, 4, 4, 2, 1, 5, 3, 0, 3, 3, 0, 0, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 3, 0, 0, 0, 2, 1, 0, 1, 1, 1, 0, 0, 3, 3, 0, 0, 0, 0, 3, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 2, 0, 0, 0, 0, 0, 0, 2, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 
n, sm_5, 95, 25, 38, 21, 16, 8, 8, 19, 13, 5, 8, 8, 9, 9, 6, 10, 12, 5, 7, 12, 1, 14, 5, 9, 9, 7, 9, 4, 10, 6, 3, 9, 2, 0, 2, 7, 3, 0, 0, 0, 5, 2, 4, 3, 2, 4, 1, 4, 3, 0, 0, 0, 2, 1, 2, 3, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 2, 1, 1, 1, 0, 2, 0, 0, 5, 1, 0, 0, 0, 0, 2, 1, 0, 3, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 3, 0, 1, 3, 1, 0, 0, 1, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 
n, sm_6, 67, 42, 53, 33, 21, 17, 12, 28, 14, 10, 10, 9, 9, 13, 9, 10, 9, 7, 7, 15, 4, 6, 4, 3, 3, 5, 4, 4, 5, 5, 1, 11, 3, 0, 5, 3, 4, 0, 3, 3, 1, 4, 5, 1, 0, 3, 3, 4, 1, 1, 0, 2, 0, 0, 1, 2, 2, 3, 4, 0, 0, 0, 2, 1, 0, 0, 0, 1, 0, 1, 0, 0, 2, 1, 0, 0, 1, 0, 1, 0, 0, 5, 0, 0, 0, 0, 1, 2, 0, 1, 0, 1, 0, 1, 2, 1, 0, 0, 0, 0, 1, 1, 3, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 2, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 2, 0, 1, 0, 0, 1, 0, 0, 0, 0, 
n, sm_7, 75, 54, 40, 20, 15, 17, 8, 19, 15, 12, 19, 11, 2, 7, 8, 9, 7, 5, 6, 14, 5, 9, 10, 9, 12, 2, 4, 1, 12, 3, 2, 8, 2, 0, 2, 1, 2, 2, 2, 9, 2, 0, 3, 0, 1, 1, 1, 2, 1, 1, 1, 1, 0, 1, 1, 2, 0, 1, 2, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 0, 3, 0, 1, 0, 2, 0, 2, 0, 1, 2, 0, 0, 2, 0, 1, 3, 0, 0, 0, 0, 0, 3, 2, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 3, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 
n, sm_8, 88, 42, 47, 14, 30, 11, 8, 22, 18, 3, 20, 14, 2, 5, 5, 4, 3, 5, 9, 7, 8, 3, 3, 4, 6, 6, 8, 2, 0, 3, 2, 2, 5, 2, 2, 6, 8, 3, 4, 0, 0, 0, 2, 3, 0, 1, 3, 1, 1, 2, 1, 0, 2, 0, 0, 0, 2, 0, 5, 0, 0, 1, 1, 0, 0, 2, 0, 1, 0, 0, 0, 0, 0, 1, 0, 2, 1, 1, 1, 0, 0, 4, 1, 0, 1, 1, 4, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 3, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 
n, sm_9, 64, 48, 37, 29, 16, 8, 11, 14, 24, 8, 6, 34, 4, 8, 5, 14, 4, 14, 11, 21, 3, 2, 3, 3, 2, 3, 10, 5, 4, 4, 2, 5, 1, 0, 3, 4, 0, 1, 7, 0, 4, 1, 4, 6, 3, 5, 1, 4, 1, 5, 0, 2, 0, 1, 1, 2, 2, 0, 2, 0, 0, 1, 1, 0, 0, 0, 1, 1, 3, 1, 0, 0, 0, 0, 2, 2, 2, 0, 2, 1, 1, 6, 0, 0, 0, 0, 2, 1, 1, 2, 4, 2, 0, 0, 0, 1, 0, 3, 0, 0, 2, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 
n, sm_10, 76, 48, 23, 14, 18, 19, 8, 21, 13, 4, 11, 21, 5, 7, 8, 12, 3, 5, 10, 10, 4, 9, 6, 2, 3, 13, 10, 3, 1, 5, 1, 4, 1, 4, 3, 4, 0, 4, 4, 0, 2, 1, 3, 2, 2, 4, 2, 4, 2, 1, 0, 1, 2, 1, 0, 9, 3, 0, 0, 2, 2, 0, 0, 1, 3, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 2, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 2, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 2, 3, 1, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 2, 0, 0, 1, 0, 2, 
n, sm_11, 79, 52, 35, 19, 20, 11, 6, 21, 11, 14, 15, 21, 5, 22, 9, 18, 14, 2, 15, 4, 11, 2, 6, 4, 15, 8, 2, 1, 1, 7, 1, 6, 0, 1, 0, 4, 1, 0, 11, 1, 1, 5, 4, 3, 5, 2, 1, 3, 2, 0, 0, 0, 3, 0, 1, 1, 2, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 2, 1, 0, 0, 0, 0, 0, 0, 3, 2, 1, 0, 3, 1, 0, 2, 1, 2, 2, 0, 0, 0, 0, 1, 0, 2, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 1, 
n, sm_12, 80, 64, 20, 13, 10, 10, 13, 21, 20, 11, 8, 20, 12, 11, 7, 11, 5, 4, 3, 11, 3, 9, 6, 0, 0, 3, 5, 3, 3, 8, 0, 1, 2, 3, 1, 7, 0, 1, 2, 1, 1, 4, 3, 3, 2, 4, 0, 1, 2, 1, 0, 0, 2, 0, 0, 0, 0, 1, 0, 0, 2, 1, 1, 2, 1, 0, 2, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 2, 5, 0, 1, 2, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 
n, sm_13, 88, 47, 19, 26, 12, 14, 11, 23, 7, 7, 4, 9, 8, 6, 5, 11, 5, 8, 5, 10, 2, 3, 1, 9, 4, 9, 1, 2, 3, 1, 5, 7, 0, 0, 2, 2, 0, 2, 0, 1, 0, 7, 6, 1, 1, 5, 0, 2, 0, 5, 0, 0, 4, 1, 1, 1, 0, 2, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 3, 0, 1, 1, 2, 0, 0, 2, 0, 1, 1, 0, 1, 1, 1, 0, 1, 1, 3, 0, 0, 3, 1, 4, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 2, 0, 0, 1, 0, 1, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 1, 2, 
